Time,Signal,Peaks
1633.0,0.15315315315315314,0
1650.0,0.13513513513513514,0
1667.0,0.12612612612612611,0
1683.0,0.10810810810810811,0
1700.0,0.09009009009009009,0
1717.0,0.08108108108108109,0
1733.0,0.06306306306306306,0
1750.0,0.04504504504504504,0
1767.0,0.036036036036036036,0
1783.0,0.018018018018018018,0
1800.0,0.009009009009009009,0
1817.0,0.0,0
1833.0,0.036036036036036036,0
1850.0,0.10810810810810811,0
1867.0,0.1891891891891892,0
1883.0,0.3333333333333333,0
1900.0,0.4594594594594595,0
1917.0,0.5945945945945946,0
1933.0,0.7027027027027027,0
1950.0,0.7657657657657657,0
1967.0,0.8108108108108109,1
1983.0,0.7927927927927928,0
2000.0,0.7837837837837838,0
2017.0,0.7567567567567568,0
2033.0,0.7207207207207207,0
2050.0,0.6756756756756757,0
2067.0,0.6306306306306306,0
2083.0,0.5855855855855856,0
2100.0,0.5405405405405406,0
2117.0,0.5045045045045045,0
2133.0,0.4774774774774775,0
2150.0,0.4594594594594595,0
2167.0,0.45045045045045046,0
2183.0,0.4594594594594595,0
2200.0,0.46846846846846846,0
2217.0,0.4864864864864865,0
2233.0,0.5045045045045045,0
2250.0,0.5135135135135135,0
2267.0,0.5135135135135135,0
2283.0,0.5045045045045045,0
2300.0,0.4774774774774775,0
2317.0,0.45045045045045046,0
2333.0,0.4144144144144144,0
2350.0,0.3783783783783784,0
2367.0,0.35135135135135137,0
2383.0,0.34234234234234234,0
2400.0,0.34234234234234234,0
2417.0,0.3063063063063063,0
2433.0,0.3063063063063063,0
2450.0,0.27927927927927926,0
2467.0,0.26126126126126126,0
2483.0,0.24324324324324326,0
2500.0,0.1981981981981982,0
2517.0,0.1981981981981982,0
2533.0,0.1981981981981982,0
2550.0,0.22522522522522523,0
2567.0,0.22522522522522523,0
2583.0,0.22522522522522523,0
2600.0,0.25225225225225223,0
2617.0,0.24324324324324326,0
2633.0,0.23423423423423423,0
2650.0,0.21621621621621623,0
2667.0,0.2072072072072072,0
2683.0,0.1891891891891892,0
2700.0,0.17117117117117117,0
2717.0,0.1891891891891892,0
2733.0,0.17117117117117117,0
2750.0,0.15315315315315314,0
2767.0,0.16216216216216217,0
2783.0,0.14414414414414414,0
2800.0,0.12612612612612611,0
2817.0,0.10810810810810811,0
2833.0,0.09009009009009009,0
2850.0,0.07207207207207207,0
2867.0,0.06306306306306306,0
2883.0,0.07207207207207207,0
2900.0,0.12612612612612611,0
2917.0,0.1981981981981982,0
2933.0,0.32432432432432434,0
2950.0,0.44144144144144143,0
2967.0,0.5765765765765766,0
2983.0,0.6846846846846847,0
3000.0,0.7657657657657657,0
3017.0,0.8288288288288288,1
3033.0,0.8198198198198198,0
3050.0,0.8108108108108109,0
3067.0,0.7837837837837838,0
3083.0,0.7567567567567568,0
3100.0,0.7117117117117117,0
3117.0,0.6666666666666666,0
3133.0,0.6216216216216216,0
3150.0,0.5765765765765766,0
3167.0,0.5405405405405406,0
3183.0,0.5045045045045045,0
3200.0,0.4774774774774775,0
3217.0,0.46846846846846846,0
3233.0,0.4774774774774775,0
3250.0,0.4864864864864865,0
3267.0,0.5045045045045045,0
3283.0,0.5225225225225225,0
3300.0,0.5315315315315315,0
3317.0,0.5315315315315315,0
3333.0,0.5225225225225225,0
3350.0,0.4954954954954955,0
3367.0,0.46846846846846846,0
3383.0,0.44144144144144143,0
3400.0,0.40540540540540543,0
3417.0,0.36936936936936937,0
3433.0,0.34234234234234234,0
3450.0,0.3333333333333333,0
3467.0,0.3063063063063063,0
3483.0,0.2702702702702703,0
3500.0,0.27927927927927926,0
3517.0,0.25225225225225223,0
3533.0,0.2702702702702703,0
3550.0,0.25225225225225223,0
3567.0,0.27927927927927926,0
3583.0,0.2702702702702703,0
3600.0,0.26126126126126126,0
3617.0,0.26126126126126126,0
3633.0,0.22522522522522523,0
3650.0,0.22522522522522523,0
3667.0,0.1891891891891892,0
3683.0,0.18018018018018017,0
3700.0,0.18018018018018017,0
3717.0,0.1981981981981982,0
3733.0,0.1891891891891892,0
3750.0,0.17117117117117117,0
3767.0,0.1891891891891892,0
3783.0,0.2072072072072072,0
3800.0,0.1891891891891892,0
3817.0,0.18018018018018017,0
3833.0,0.1891891891891892,0
3850.0,0.17117117117117117,0
3867.0,0.15315315315315314,0
3883.0,0.14414414414414414,0
3900.0,0.12612612612612611,0
3917.0,0.13513513513513514,0
3933.0,0.17117117117117117,0
3950.0,0.25225225225225223,0
3967.0,0.3333333333333333,0
3983.0,0.44144144144144143,0
4000.0,0.5585585585585585,0
4017.0000000000005,0.6756756756756757,0
4033.0000000000005,0.7567567567567568,0
4050.0,0.7927927927927928,0
4067.0,0.8288288288288288,1
4083.0,0.8198198198198198,0
4100.0,0.8018018018018018,0
4117.0,0.7567567567567568,0
4133.0,0.7117117117117117,0
4150.0,0.6576576576576577,0
4167.0,0.6036036036036037,0
4183.0,0.5495495495495496,0
4200.0,0.5315315315315315,0
4217.0,0.4954954954954955,0
4233.0,0.46846846846846846,0
4250.0,0.4594594594594595,0
4267.0,0.4594594594594595,0
4283.0,0.4774774774774775,0
4300.0,0.46846846846846846,0
4317.0,0.4954954954954955,0
4333.0,0.5135135135135135,0
4350.0,0.5135135135135135,0
4367.0,0.5135135135135135,0
4383.0,0.4864864864864865,0
4400.0,0.46846846846846846,0
4417.0,0.43243243243243246,0
4433.0,0.3963963963963964,0
4450.0,0.38738738738738737,0
4467.0,0.3783783783783784,0
4483.0,0.34234234234234234,0
4500.0,0.3063063063063063,0
4517.0,0.3063063063063063,0
4533.0,0.27927927927927926,0
4550.0,0.22522522522522523,0
4567.0,0.21621621621621623,0
4583.0,0.2072072072072072,0
4600.0,0.23423423423423423,0
4617.0,0.23423423423423423,0
4633.0,0.23423423423423423,0
4650.0,0.26126126126126126,0
4667.0,0.26126126126126126,0
4683.0,0.25225225225225223,0
4700.0,0.25225225225225223,0
4717.0,0.24324324324324326,0
4733.0,0.26126126126126126,0
4750.0,0.22522522522522523,0
4767.0,0.2072072072072072,0
4783.0,0.22522522522522523,0
4800.0,0.18018018018018017,0
4817.0,0.16216216216216217,0
4833.0,0.14414414414414414,0
4850.0,0.16216216216216217,0
4867.0,0.14414414414414414,0
4883.0,0.12612612612612611,0
4900.0,0.13513513513513514,0
4917.0,0.11711711711711711,0
4933.0,0.11711711711711711,0
4950.0,0.14414414414414414,0
4967.0,0.2072072072072072,0
4983.0,0.2882882882882883,0
5000.0,0.38738738738738737,0
5017.0,0.5135135135135135,0
5033.0,0.6396396396396397,0
5050.0,0.7387387387387387,0
5067.0,0.7927927927927928,0
5083.0,0.8108108108108109,1
5100.0,0.8018018018018018,0
5117.0,0.7927927927927928,0
5133.0,0.7387387387387387,0
5150.0,0.6756756756756757,0
5167.0,0.6396396396396397,0
5183.0,0.6306306306306306,0
5200.0,0.5945945945945946,0
5217.0,0.5585585585585585,0
5233.0,0.5495495495495496,0
5250.0,0.5585585585585585,0
5267.0,0.5405405405405406,0
5283.0,0.5045045045045045,0
5300.0,0.5135135135135135,0
5317.0,0.5225225225225225,0
5333.0,0.5135135135135135,0
5350.0,0.4954954954954955,0
5367.0,0.5045045045045045,0
5383.0,0.5225225225225225,0
5400.0,0.5045045045045045,0
5417.0,0.4864864864864865,0
5433.0,0.4774774774774775,0
5450.0,0.46846846846846846,0
5467.0,0.43243243243243246,0
5483.0,0.3963963963963964,0
5500.0,0.38738738738738737,0
5517.0,0.36036036036036034,0
5533.0,0.32432432432432434,0
5550.0,0.2972972972972973,0
5567.0,0.27927927927927926,0
5583.0,0.26126126126126126,0
5600.0,0.25225225225225223,0
5617.0,0.24324324324324326,0
5633.0,0.24324324324324326,0
5650.0,0.24324324324324326,0
5667.0,0.24324324324324326,0
5683.0,0.24324324324324326,0
5700.0,0.24324324324324326,0
5717.0,0.24324324324324326,0
5733.0,0.23423423423423423,0
5750.0,0.22522522522522523,0
5767.0,0.2072072072072072,0
5783.0,0.1981981981981982,0
5800.0,0.18018018018018017,0
5817.0,0.16216216216216217,0
5833.0,0.14414414414414414,0
5850.0,0.13513513513513514,0
5867.0,0.14414414414414414,0
5883.0,0.15315315315315314,0
5900.0,0.13513513513513514,0
5917.0,0.11711711711711711,0
5933.0,0.0990990990990991,0
5950.0,0.09009009009009009,0
5967.0,0.07207207207207207,0
5983.0,0.09009009009009009,0
6000.0,0.18018018018018017,0
6017.0,0.2972972972972973,0
6033.0,0.43243243243243246,0
6050.0,0.5495495495495496,0
6067.0,0.6486486486486487,0
6083.0,0.7207207207207207,0
6100.0,0.7567567567567568,1
6117.0,0.7477477477477478,0
6133.0,0.7207207207207207,0
6150.0,0.7027027027027027,0
6167.0,0.6756756756756757,0
6183.0,0.6396396396396397,0
6200.0,0.6036036036036037,0
6217.0,0.5675675675675675,0
6233.0,0.5315315315315315,0
6250.0,0.5045045045045045,0
6267.0,0.4774774774774775,0
6283.0,0.46846846846846846,0
6300.0,0.46846846846846846,0
6317.0,0.4774774774774775,0
6333.0,0.4954954954954955,0
6350.0,0.5135135135135135,0
6367.0,0.5225225225225225,0
6383.0,0.5315315315315315,0
6400.0,0.5225225225225225,0
6417.0,0.5045045045045045,0
6433.0,0.4774774774774775,0
6450.0,0.45045045045045046,0
6467.0,0.4144144144144144,0
6483.0,0.38738738738738737,0
6500.0,0.36036036036036034,0
6517.0,0.3333333333333333,0
6533.0,0.2972972972972973,0
6550.0,0.27927927927927926,0
6567.0,0.26126126126126126,0
6583.0,0.24324324324324326,0
6600.0,0.23423423423423423,0
6617.0,0.23423423423423423,0
6633.0,0.22522522522522523,0
6650.0,0.22522522522522523,0
6667.0,0.23423423423423423,0
6683.0,0.23423423423423423,0
6700.0,0.23423423423423423,0
6717.0,0.23423423423423423,0
6733.0,0.22522522522522523,0
6750.0,0.21621621621621623,0
6767.0,0.21621621621621623,0
6783.0,0.2072072072072072,0
6800.0,0.1891891891891892,0
6817.0,0.18018018018018017,0
6833.0,0.16216216216216217,0
6850.0,0.15315315315315314,0
6867.0,0.13513513513513514,0
6883.0,0.11711711711711711,0
6900.0,0.10810810810810811,0
6917.0,0.09009009009009009,0
6933.0,0.09009009009009009,0
6950.0,0.0990990990990991,0
6967.0,0.15315315315315314,0
6983.0,0.23423423423423423,0
7000.0,0.35135135135135137,0
7017.0,0.46846846846846846,0
7033.0,0.6036036036036037,0
7050.0,0.7207207207207207,0
7067.0,0.8018018018018018,0
7083.0,0.8468468468468469,0
7100.0,0.8558558558558559,1
7117.0,0.8378378378378378,0
7133.0,0.8108108108108109,0
7150.0,0.7657657657657657,0
7167.0,0.7207207207207207,0
7183.0,0.6756756756756757,0
7200.0,0.6216216216216216,0
7217.0,0.5765765765765766,0
7233.0,0.5405405405405406,0
7250.0,0.5135135135135135,0
7267.0,0.4954954954954955,0
7283.0,0.4954954954954955,0
7300.0,0.5045045045045045,0
7317.0,0.5225225225225225,0
7333.0,0.5405405405405406,0
7350.0,0.5495495495495496,0
7367.0,0.5495495495495496,0
7383.0,0.5405405405405406,0
7400.0,0.5135135135135135,0
7417.0,0.4864864864864865,0
7433.0,0.45045045045045046,0
7450.0,0.40540540540540543,0
7467.0,0.36936936936936937,0
7483.0,0.34234234234234234,0
7500.0,0.3063063063063063,0
7517.0,0.2702702702702703,0
7533.0,0.24324324324324326,0
7550.0,0.22522522522522523,0
7567.0,0.2072072072072072,0
7583.0,0.1981981981981982,0
7600.0,0.1981981981981982,0
7617.0,0.1981981981981982,0
7633.0,0.1981981981981982,0
7650.0,0.1981981981981982,0
7667.0,0.1981981981981982,0
7683.0,0.1981981981981982,0
7700.0,0.1981981981981982,0
7717.0,0.1891891891891892,0
7733.0,0.18018018018018017,0
7750.0,0.17117117117117117,0
7767.0,0.16216216216216217,0
7783.0,0.15315315315315314,0
7800.0,0.13513513513513514,0
7817.0,0.12612612612612611,0
7833.0,0.10810810810810811,0
7850.0,0.0990990990990991,0
7867.0,0.09009009009009009,0
7883.0,0.08108108108108109,0
7900.0,0.07207207207207207,0
7917.0,0.06306306306306306,0
7933.0,0.05405405405405406,0
7950.0,0.05405405405405406,0
7967.0,0.05405405405405406,0
7983.0,0.07207207207207207,0
8000.0,0.13513513513513514,0
8016.999999999999,0.24324324324324326,0
8032.999999999999,0.36036036036036034,0
8050.000000000001,0.5135135135135135,0
8067.0,0.6576576576576577,0
8083.0,0.7927927927927928,1
8100.0,0.0,0
8117.000000000001,0.0,0
8132.999999999999,0.0,0
8150.0,0.0,0
8167.0,0.0,0
8183.0,0.0,0
8200.0,0.0,0
8217.0,0.0,0
8233.0,0.0,0
8250.0,0.0,0
8267.0,0.0,0
8283.0,0.0,0
8300.0,0.0,0
8317.0,0.0,0
8333.0,0.0,0
8350.0,0.0,0
8367.0,0.0,0
8383.0,0.0,0
8400.0,0.0,0
8417.0,0.0,0
8433.0,0.0,0
8450.0,0.0,0
8467.0,0.0,0
8483.0,0.0,0
8500.0,0.0,0
8517.0,0.0,0
8533.0,0.0,0
8550.0,0.0,0
8567.0,0.0,0
8583.0,0.0,0
8600.0,0.0,0
8617.0,0.0,0
8633.0,0.0,0
8650.0,0.0,0
8667.0,0.0,0
8683.0,0.0,0
8700.0,0.0,0
8717.0,0.0,0
8733.0,0.0,0
8750.0,0.0,0
8767.0,0.0,0
8783.0,0.0,0
8800.0,0.0,0
8817.0,0.0,0
8833.0,0.0,0
8850.0,0.0,0
8867.0,0.0,0
8883.0,0.0,0
8900.0,0.0,0
8917.0,0.0,0
8933.0,0.0,0
8950.0,0.0,0
8967.0,0.0,0
8983.0,0.0,0
9000.0,0.0,0
9017.0,0.0,0
9033.0,0.0,0
9050.0,0.0,0
9067.0,0.0,0
9083.0,0.17117117117117117,0
9100.0,0.34234234234234234,0
9117.0,0.5675675675675675,0
9133.0,0.7657657657657657,0
9150.0,0.9009009009009009,0
9167.0,0.9819819819819819,0
9183.0,1.0,1
9200.0,0.9819819819819819,0
9217.0,0.9459459459459459,0
9233.0,0.6216216216216216,0
9250.0,0.5945945945945946,0
9267.0,0.5585585585585585,0
9283.0,0.5315315315315315,0
9300.0,0.4954954954954955,0
9317.0,0.4774774774774775,0
9333.0,0.4594594594594595,0
9350.0,0.45045045045045046,0
9367.0,0.44144144144144143,0
9383.0,0.45045045045045046,0
9400.0,0.46846846846846846,0
9417.0,0.4774774774774775,0
9433.0,0.4864864864864865,0
9450.0,0.4864864864864865,0
9467.0,0.4864864864864865,0
9483.0,0.46846846846846846,0
9500.0,0.45045045045045046,0
9517.0,0.42342342342342343,0
9533.0,0.40540540540540543,0
9550.0,0.3783783783783784,0
9567.0,0.36036036036036034,0
9583.0,0.3333333333333333,0
9600.0,0.3153153153153153,0
9617.0,0.2882882882882883,0
9633.0,0.27927927927927926,0
9650.0,0.26126126126126126,0
9667.0,0.25225225225225223,0
9683.0,0.25225225225225223,0
9700.0,0.25225225225225223,0
9717.0,0.25225225225225223,0
9733.0,0.25225225225225223,0
9750.0,0.25225225225225223,0
9767.0,0.25225225225225223,0
9783.0,0.24324324324324326,0
9800.0,0.24324324324324326,0
9817.0,0.23423423423423423,0
9833.0,0.22522522522522523,0
9850.0,0.21621621621621623,0
9867.0,0.2072072072072072,0
9883.0,0.1981981981981982,0
9900.0,0.1891891891891892,0
9917.0,0.18018018018018017,0
9933.0,0.17117117117117117,0
9950.0,0.16216216216216217,0
9967.0,0.15315315315315314,0
9983.0,0.14414414414414414,0
10000.0,0.13513513513513514,0
10017.0,0.13513513513513514,0
10033.0,0.14414414414414414,0
10050.0,0.18018018018018017,0
10067.0,0.24324324324324326,0
10083.0,0.34234234234234234,0
10100.0,0.43243243243243246,0
10117.0,0.5495495495495496,0
10133.0,0.6486486486486487,0
10150.0,0.7207207207207207,0
10167.0,0.7567567567567568,0
10183.0,0.7657657657657657,1
10200.0,0.7567567567567568,0
10217.0,0.7297297297297297,0
10233.0,0.7027027027027027,0
10250.0,0.6666666666666666,0
10267.0,0.6396396396396397,0
10283.0,0.6036036036036037,0
10300.0,0.5675675675675675,0
10317.0,0.5405405405405406,0
10333.0,0.5225225225225225,0
10350.0,0.5045045045045045,0
10367.0,0.4954954954954955,0
10383.0,0.4864864864864865,0
10400.0,0.4954954954954955,0
10417.0,0.4954954954954955,0
10433.0,0.5045045045045045,0
10450.0,0.4954954954954955,0
10467.0,0.4864864864864865,0
10483.0,0.4774774774774775,0
10500.0,0.4594594594594595,0
10517.0,0.43243243243243246,0
10533.0,0.40540540540540543,0
10550.0,0.36936936936936937,0
10567.0,0.35135135135135137,0
10583.0,0.32432432432432434,0
10600.0,0.2972972972972973,0
10617.0,0.27927927927927926,0
10633.0,0.26126126126126126,0
10650.0,0.25225225225225223,0
10667.0,0.24324324324324326,0
10683.0,0.23423423423423423,0
10700.0,0.22522522522522523,0
10717.0,0.22522522522522523,0
10733.0,0.22522522522522523,0
10750.0,0.22522522522522523,0
10767.0,0.22522522522522523,0
10783.0,0.22522522522522523,0
10800.0,0.21621621621621623,0
10817.0,0.2072072072072072,0
10833.0,0.2072072072072072,0
10850.0,0.1891891891891892,0
10867.0,0.18018018018018017,0
10883.0,0.17117117117117117,0
10900.0,0.16216216216216217,0
10917.0,0.15315315315315314,0
10933.0,0.14414414414414414,0
10950.0,0.13513513513513514,0
10967.0,0.12612612612612611,0
10983.0,0.11711711711711711,0
11000.0,0.11711711711711711,0
11017.0,0.10810810810810811,0
11033.0,0.10810810810810811,0
11050.0,0.0990990990990991,0
11067.0,0.0990990990990991,0
11083.0,0.09009009009009009,0
11100.0,0.0990990990990991,0
11117.0,0.11711711711711711,0
11133.0,0.18018018018018017,0
11150.0,0.26126126126126126,0
11167.0,0.36036036036036034,0
11183.0,0.4774774774774775,0
11200.0,0.5945945945945946,0
11217.0,0.6936936936936937,0
11233.0,0.7477477477477478,0
11250.0,0.7747747747747747,1
11267.0,0.7747747747747747,0
11283.0,0.7567567567567568,0
11300.0,0.7297297297297297,0
11317.0,0.6936936936936937,0
11333.0,0.6576576576576577,0
11350.0,0.6306306306306306,0
11367.0,0.5945945945945946,0
11383.0,0.5675675675675675,0
11400.0,0.5315315315315315,0
11417.0,0.5135135135135135,0
11433.0,0.4954954954954955,0
11450.0,0.4864864864864865,0
11467.0,0.4864864864864865,0
11483.0,0.4864864864864865,0
11500.0,0.4954954954954955,0
11517.0,0.4954954954954955,0
11533.0,0.4954954954954955,0
11550.0,0.4864864864864865,0
11567.0,0.46846846846846846,0
11583.0,0.44144144144144143,0
11600.0,0.4144144144144144,0
11617.0,0.38738738738738737,0
11633.0,0.36036036036036034,0
11650.0,0.34234234234234234,0
11667.0,0.3153153153153153,0
11683.0,0.2882882882882883,0
11700.0,0.2702702702702703,0
11717.0,0.24324324324324326,0
11733.0,0.23423423423423423,0
11750.0,0.22522522522522523,0
11767.0,0.21621621621621623,0
11783.0,0.2072072072072072,0
11800.0,0.2072072072072072,0
11817.0,0.2072072072072072,0
11833.0,0.2072072072072072,0
11850.0,0.2072072072072072,0
11867.0,0.2072072072072072,0
11883.0,0.2072072072072072,0
11900.0,0.1981981981981982,0
11917.0,0.1891891891891892,0
11933.0,0.18018018018018017,0
11950.0,0.17117117117117117,0
11967.0,0.16216216216216217,0
11983.0,0.15315315315315314,0
12000.0,0.13513513513513514,0
12017.0,0.12612612612612611,0
12033.0,0.11711711711711711,0
12050.0,0.10810810810810811,0
12067.0,0.0990990990990991,0
12083.0,0.09009009009009009,0
12100.0,0.09009009009009009,0
12117.0,0.08108108108108109,0
12133.0,0.07207207207207207,0
12150.0,0.06306306306306306,0
12167.0,0.06306306306306306,0
12183.0,0.05405405405405406,0
12200.0,0.07207207207207207,0
12217.0,0.12612612612612611,0
12233.0,0.1981981981981982,0
12250.0,0.3063063063063063,0
12267.0,0.40540540540540543,0
12283.0,0.5225225225225225,0
12300.0,0.6216216216216216,0
12317.0,0.6846846846846847,0
12333.0,0.7117117117117117,1
12350.0,0.7117117117117117,0
12367.0,0.6846846846846847,0
12383.0,0.6576576576576577,0
12400.0,0.6216216216216216,0
12417.0,0.5765765765765766,0
12433.0,0.5405405405405406,0
12450.0,0.5045045045045045,0
12467.0,0.46846846846846846,0
12483.0,0.43243243243243246,0
12500.0,0.40540540540540543,0
12517.0,0.3963963963963964,0
12533.0,0.3963963963963964,0
12550.0,0.40540540540540543,0
12567.0,0.4144144144144144,0
12583.0,0.43243243243243246,0
12600.0,0.45045045045045046,0
12617.0,0.45045045045045046,0
12633.0,0.45045045045045046,0
12650.0,0.44144144144144143,0
12667.0,0.42342342342342343,0
12683.0,0.3963963963963964,0
12700.0,0.3783783783783784,0
12717.0,0.35135135135135137,0
12733.0,0.32432432432432434,0
12750.0,0.2972972972972973,0
12767.0,0.27927927927927926,0
12783.0,0.25225225225225223,0
12800.0,0.23423423423423423,0
12817.0,0.22522522522522523,0
12833.0,0.2072072072072072,0
12850.0,0.2072072072072072,0
12867.0,0.1981981981981982,0
12883.0,0.2072072072072072,0
12900.0,0.2072072072072072,0
12917.0,0.2072072072072072,0
12933.0,0.21621621621621623,0
12950.0,0.21621621621621623,0
12967.0,0.21621621621621623,0
12983.0,0.2072072072072072,0
13000.0,0.2072072072072072,0
13017.0,0.1981981981981982,0
13033.0,0.1891891891891892,0
13050.0,0.18018018018018017,0
13067.0,0.17117117117117117,0
13083.0,0.16216216216216217,0
13100.0,0.14414414414414414,0
13117.0,0.13513513513513514,0
13133.0,0.11711711711711711,0
13150.0,0.11711711711711711,0
13167.0,0.13513513513513514,0
13183.0,0.18018018018018017,0
13200.0,0.26126126126126126,0
13217.0,0.36036036036036034,0
13233.0,0.4594594594594595,0
13250.0,0.5675675675675675,0
13267.0,0.6486486486486487,0
13283.0,0.6936936936936937,0
13300.0,0.7117117117117117,1
13317.0,0.6936936936936937,0
13333.0,0.6666666666666666,0
13350.0,0.6306306306306306,0
13367.0,0.5945945945945946,0
13383.0,0.5495495495495496,0
13400.0,0.5135135135135135,0
13417.0,0.4774774774774775,0
13433.0,0.44144144144144143,0
13450.0,0.4144144144144144,0
13467.0,0.3963963963963964,0
13483.0,0.38738738738738737,0
13500.0,0.38738738738738737,0
13517.0,0.3963963963963964,0
13533.0,0.4144144144144144,0
13550.0,0.42342342342342343,0
13567.0,0.43243243243243246,0
13583.0,0.43243243243243246,0
13600.0,0.42342342342342343,0
13617.0,0.40540540540540543,0
13633.0,0.38738738738738737,0
13650.0,0.36036036036036034,0
13667.0,0.34234234234234234,0
13683.0,0.3153153153153153,0
13700.0,0.27927927927927926,0
13717.0,0.26126126126126126,0
13733.0,0.23423423423423423,0
13750.0,0.21621621621621623,0
13767.0,0.1981981981981982,0
13783.0,0.1891891891891892,0
13800.0,0.18018018018018017,0
13817.0,0.18018018018018017,0
13833.0,0.18018018018018017,0
13850.0,0.18018018018018017,0
13867.0,0.1891891891891892,0
13883.0,0.1891891891891892,0
13900.0,0.1891891891891892,0
13917.0,0.1981981981981982,0
13933.0,0.1891891891891892,0
13950.0,0.1891891891891892,0
13967.0,0.1891891891891892,0
13983.0,0.18018018018018017,0
14000.0,0.17117117117117117,0
14017.0,0.16216216216216217,0
14033.0,0.15315315315315314,0
14050.0,0.14414414414414414,0
14067.0,0.15315315315315314,0
14083.0,0.13513513513513514,0
14100.0,0.14414414414414414,0
14117.0,0.14414414414414414,0
14133.0,0.18018018018018017,0
14150.0,0.24324324324324326,0
14167.0,0.3063063063063063,0
14183.0,0.40540540540540543,0
14200.0,0.4954954954954955,0
14217.0,0.5945945945945946,0
14233.0,0.6666666666666666,0
14250.0,0.7027027027027027,0
14267.0,0.7117117117117117,1
14283.0,0.7027027027027027,0
14300.0,0.6666666666666666,0
14317.0,0.6306306306306306,0
14333.0,0.5945945945945946,0
14350.0,0.5585585585585585,0
14367.0,0.5225225225225225,0
14383.0,0.4954954954954955,0
14400.0,0.4594594594594595,0
14417.0,0.44144144144144143,0
14433.0,0.42342342342342343,0
14450.0,0.4144144144144144,0
14467.0,0.40540540540540543,0
14483.0,0.4144144144144144,0
14500.0,0.42342342342342343,0
14517.0,0.43243243243243246,0
14533.0,0.43243243243243246,0
14550.0,0.43243243243243246,0
14567.0,0.42342342342342343,0
14583.0,0.40540540540540543,0
14600.0,0.38738738738738737,0
14617.0,0.36036036036036034,0
14633.0,0.34234234234234234,0
14650.0,0.3153153153153153,0
14667.0,0.2972972972972973,0
14683.0,0.2702702702702703,0
14700.0,0.25225225225225223,0
14717.0,0.23423423423423423,0
14733.0,0.22522522522522523,0
14750.0,0.21621621621621623,0
14767.0,0.2072072072072072,0
14783.0,0.2072072072072072,0
14800.0,0.2072072072072072,0
14817.0,0.2072072072072072,0
14833.0,0.2072072072072072,0
14850.0,0.2072072072072072,0
14867.0,0.2072072072072072,0
14883.0,0.2072072072072072,0
14900.0,0.1981981981981982,0
